"plot","pot","volume","ID","campaign","CO2","CO2R","Photo","Cond","Ci","Tleaf","VpdL","Area","Trmmol","Date"
6,6,15,"6-6",1,1600,1599.62146,26.36122211,0.75940317,1453.055825,26.42256927,1.043402753,6,5.225217455,2013-03-07
6,6,15,"6-6",1,400,399.7982483,22.32494583,0.797108995,298.7903037,26.33163834,1.055680385,6,5.453408286,2013-03-07
6,6,15,"6-6",1,1600,1599.809326,26.39862139,0.759959648,1453.117031,26.42276382,1.043397981,6,5.227715341,2013-03-07
6,6,15,"6-6",1,1600,1599.782593,26.71932083,0.758417409,1451.635968,26.42148209,1.043289835,6,5.220262721,2013-03-07
6,6,15,"6-6",2,1600,1599.789185,20.15971949,0.197256591,1360.391126,25.85058403,1.564197382,6,2.897627941,2013-03-22
6,6,15,"6-6",2,1600,1599.839355,20.13957595,0.19700665,1360.433897,25.84958839,1.564241771,6,2.894272761,2013-03-22
6,6,15,"6-6",2,400,400.1257629,15.91350821,0.319117088,283.7770569,25.95430565,1.489746925,6,4.29449852,2013-03-22
6,6,15,"6-6",2,400,400.0950623,15.8875924,0.318976288,283.8830162,25.95530128,1.489970726,6,4.29343577,2013-03-22
6,6,15,"6-6",2,1600,1599.734131,20.20515105,0.197634629,1360.205934,25.85103989,1.563953976,6,2.902371683,2013-03-22
6,6,15,"6-6",2,1600,1599.753784,20.19244396,0.197429611,1360.177964,25.85140419,1.564212431,6,2.900037431,2013-03-22
6,6,15,"6-6",2,400,400.0644836,15.86163611,0.318984326,284.0320382,25.95131302,1.48920435,6,4.291287155,2013-03-22
6,6,15,"6-6",2,400,400.0423279,15.8505358,0.318930452,284.0718098,25.94962502,1.488938742,6,4.289867129,2013-03-22
6,6,15,"6-6",2,1600,1599.658691,20.20124829,0.197956313,1360.451594,25.846735,1.562908692,6,2.904832646,2013-03-22
6,6,15,"6-6",2,400,400.0630798,15.86739156,0.318983224,283.9889155,25.95373535,1.489631423,6,4.292520028,2013-03-22
6,6,15,"6-6",3,1600,1599.088257,19.9344838,0.201861806,1367.457822,25.82434654,1.486512517,6,2.817726217,2013-04-08
6,6,15,"6-6",3,400,399.15625,13.53664285,0.271343916,287.6931674,25.62313461,1.37555488,6,3.426941451,2013-04-08
6,6,15,"6-6",3,1600,1598.998657,19.02919087,0.1938631,1369.656994,25.83189201,1.498822354,6,2.735505483,2013-04-08
6,6,15,"6-6",3,1600,1598.989746,19.27948267,0.197925349,1370.488963,25.82846642,1.492811197,6,2.777986898,2013-04-08
6,6,15,"6-6",3,400,399.1658936,13.72216601,0.273328269,286.8985918,25.62498665,1.373616861,6,3.444989688,2013-04-08
6,6,15,"6-6",3,400,399.1385498,13.472021,0.27166549,288.2501968,25.62692833,1.375519583,6,3.430597472,2013-04-08
6,6,15,"6-6",3,400,399.1328735,13.7958776,0.269505967,285.1758873,25.62819862,1.377976065,6,3.411727489,2013-04-08
6,6,15,"6-6",3,1600,1599.00354,19.09020613,0.190015933,1365.868486,25.8311348,1.503783172,6,2.693439312,2013-04-08
6,6,15,"6-6",3,1600,1599.00354,19.09020613,0.190015933,1365.868486,25.8311348,1.503783172,6,2.693439312,2013-04-08
6,6,15,"6-6",3,400,399.1549683,13.7868298,0.272806474,286.2526505,25.62610054,1.374260374,6,3.440601169,2013-04-08
6,6,15,"6-6",4,400,399.9690247,14.83669151,0.523549739,320.5241491,24.94347382,1.198508518,6,5.380485058,2013-04-17
6,6,15,"6-6",4,400,399.9690247,14.83669151,0.523549739,320.5241491,24.94347382,1.198508518,6,5.380485058,2013-04-17
6,6,15,"6-6",4,400,399.9509888,14.78645657,0.523463422,320.7342392,24.94288635,1.198533657,6,5.379830049,2013-04-17
6,6,15,"6-6",4,1600,1600.791138,17.33812541,0.434760568,1468.197278,24.93864059,1.259295136,6,4.820626174,2013-04-17
6,6,15,"6-6",4,400,399.9716187,14.79363156,0.523554397,320.7297995,24.94118118,1.198263671,6,5.379422214,2013-04-17
6,6,15,"6-6",4,400,399.9718323,14.81874906,0.523554169,320.6122996,24.94171333,1.198401728,6,5.380037157,2013-04-17
6,6,15,"6-6",4,1600,1600.832764,17.3314467,0.43480394,1468.262912,24.94278908,1.259845384,6,4.823174698,2013-04-17
6,6,15,"6-6",4,1600,1600.832764,17.3314467,0.43480394,1468.262912,24.94278908,1.259845384,6,4.823174698,2013-04-17
6,6,15,"6-6",4,1600,1600.791138,17.33812541,0.434760568,1468.197278,24.93864059,1.259295136,6,4.820626174,2013-04-17
6,6,15,"6-6",4,1600,1600.885986,17.43251107,0.434217815,1467.680203,24.94538307,1.260637129,6,4.820572983,2013-04-17
6,6,15,"6-6",5,400,399.5768738,17.99670994,0.325945287,273.7887723,24.75826645,1.10986154,6,3.259041998,2013-05-01
6,6,15,"6-6",5,400,399.5776978,17.96919088,0.326727169,274.1802642,24.75988579,1.109276816,6,3.264343043,2013-05-01
6,6,15,"6-6",5,1600,1600.140015,26.93018983,0.34457139,1396.327289,25.15597725,1.147153785,6,3.542496846,2013-05-01
6,6,15,"6-6",5,400,399.5841064,18.00002971,0.327035231,274.0687299,24.76172256,1.109039858,6,3.266421592,2013-05-01
6,6,15,"6-6",5,400,399.5812988,17.99417974,0.325738733,273.7527381,24.75695229,1.110088431,6,3.257834356,2013-05-01
6,6,15,"6-6",5,400,399.5768738,17.99670994,0.325945287,273.7887723,24.75826645,1.10986154,6,3.259041998,2013-05-01
6,6,15,"6-6",5,1600,1600.140015,26.93018983,0.34457139,1396.327289,25.15597725,1.147153785,6,3.542496846,2013-05-01
6,6,15,"6-6",5,1600,1600.186768,26.93612517,0.344193648,1396.201843,25.15678024,1.147358699,6,3.539682567,2013-05-01
6,6,15,"6-6",5,1600,1600.219971,26.91125572,0.343805484,1396.249622,25.15774536,1.147608865,6,3.5369049,2013-05-01
6,6,15,"6-6",5,1600,1600.201904,26.91843788,0.343201221,1395.96493,25.15851021,1.148084871,6,3.532822949,2013-05-01
6,6,15,"6-6",6,1600,1600.279785,20.34462348,0.333591377,1430.501498,24.88764763,1.273196176,6,3.878058403,2013-05-16
6,6,15,"6-6",6,400,399.6828613,16.37335352,0.322276282,282.3565631,25.05945396,1.277894321,6,3.77446533,2013-05-16
6,6,15,"6-6",6,400,399.6693726,16.13095763,0.322144079,283.8998309,25.06255341,1.278366401,6,3.774411937,2013-05-16
6,6,15,"6-6",6,400,399.6693726,16.13095763,0.322144079,283.8998309,25.06255341,1.278366401,6,3.774411937,2013-05-16
6,6,15,"6-6",6,1600,1600.2948,20.81156163,0.333150928,1427.393308,24.88879395,1.273681593,6,3.874963499,2013-05-16
6,6,15,"6-6",6,1600,1600.377441,21.30936397,0.327942058,1422.633834,24.90276146,1.27836043,6,3.83467494,2013-05-16
6,6,15,"6-6",6,400,399.6968384,16.42764179,0.33040754,284.0143389,25.05850029,1.270447098,6,3.837459528,2013-05-16
6,6,15,"6-6",6,1600,1600.347656,21.31835426,0.331092275,1423.542437,24.90701485,1.275901076,6,3.860314077,2013-05-16
6,6,15,"6-6",6,1600,1600.305298,20.71047565,0.333561491,1428.161312,24.90798759,1.273758501,6,3.879583635,2013-05-16
6,6,15,"6-6",6,400,399.7394714,16.21025163,0.334541707,286.4249817,25.0551815,1.266447588,6,3.868348303,2013-05-16
6,7,25,"6-7",1,400,400.2644653,13.05114644,0.282240466,289.5355684,26.65713692,1.323437115,6,3.150823919,2013-03-07
6,7,25,"6-7",1,400,400.3534851,13.17120223,0.282567376,288.7754908,26.66048431,1.32380458,6,3.154773006,2013-03-07
6,7,25,"6-7",1,400,400.1556091,12.93420848,0.282051889,290.2868027,26.65563202,1.323310791,6,3.148753272,2013-03-07
6,7,25,"6-7",1,400,400.4617004,13.29511375,0.283409205,288.1490217,26.65603256,1.322593813,6,3.15969567,2013-03-07
6,7,25,"6-7",1,1600,1600.077026,23.45892387,0.250561857,1361.695135,26.95479965,1.387158996,6,2.988448667,2013-03-07
6,7,25,"6-7",1,400,400.5024109,13.36397895,0.28381144,287.7651785,26.6552639,1.322226741,6,3.162555221,2013-03-07
6,7,25,"6-7",1,1600,1600.588867,23.90397412,0.249789293,1357.909288,26.96654892,1.390237632,6,2.98723966,2013-03-07
6,7,25,"6-7",1,1600,1599.867554,23.37573416,0.250702562,1362.279122,26.9550705,1.386973106,6,2.989485811,2013-03-07
6,7,25,"6-7",1,1600,1600.350586,23.62611523,0.250101477,1360.243607,26.96118736,1.388707829,6,2.987134855,2013-03-07
6,7,25,"6-7",1,1600,1600.547974,23.79945616,0.249747012,1358.717681,26.96928978,1.390544189,6,2.987484703,2013-03-07
6,7,25,"6-7",2,400,399.0866699,13.87802825,0.27214709,285.680628,24.93004799,1.316551217,6,3.281328252,2013-03-22
6,7,25,"6-7",2,400,399.0866699,13.87802825,0.27214709,285.680628,24.93004799,1.316551217,6,3.281328252,2013-03-22
6,7,25,"6-7",2,1600,1601.287109,24.57445159,0.206989544,1329.791595,25.56683731,1.506183639,6,2.917344942,2013-03-22
6,7,25,"6-7",2,1600,1601.31958,24.62306156,0.206839449,1329.232474,25.566679,1.506399889,6,2.915782907,2013-03-22
6,7,25,"6-7",2,1600,1601.286255,24.58660381,0.207004295,1329.694611,25.56551933,1.506033161,6,2.917242349,2013-03-22
6,7,25,"6-7",2,1600,1601.360718,24.67292121,0.206691541,1328.667476,25.56793594,1.506832885,6,2.914671461,2013-03-22
6,7,25,"6-7",2,400,399.0516968,13.83346834,0.272309661,286.025307,24.93168068,1.316718765,6,3.283550661,2013-03-22
6,7,25,"6-7",2,1600,1601.262451,24.5456279,0.207034707,1330.064976,25.56947708,1.506592361,6,2.918734695,2013-03-22
6,7,25,"6-7",2,400,399.0505676,13.82079382,0.272100303,286.0460848,24.94093323,1.318492159,6,3.285704665,2013-03-22
6,7,25,"6-7",2,400,399.0578308,13.82305349,0.272306258,286.1027231,24.93655396,1.317514995,6,3.285518283,2013-03-22
6,7,25,"6-7",3,400,398.9238892,17.85887678,0.388092855,286.7850784,25.73207092,1.24866907,6,4.29247976,2013-04-08
6,7,25,"6-7",3,400,398.9120483,17.77729472,0.384986533,286.6494858,25.73255348,1.251389399,6,4.271460343,2013-04-08
6,7,25,"6-7",3,1600,1599.614502,28.19791124,0.341104098,1382.712392,25.80045891,1.280919519,6,3.927571624,2013-04-08
6,7,25,"6-7",3,400,398.9347839,17.47427681,0.387251166,288.8463503,25.73005104,1.248972183,6,4.285312244,2013-04-08
6,7,25,"6-7",3,1600,1599.623291,27.8248437,0.341407607,1385.189962,25.79857445,1.280418823,6,3.929157848,2013-04-08
6,7,25,"6-7",3,400,398.9238892,17.85887678,0.388092855,286.7850784,25.73207092,1.24866907,6,4.29247976,2013-04-08
6,7,25,"6-7",3,400,398.9526062,17.30302365,0.389172239,290.2025591,25.72675705,1.246807443,6,4.296592176,2013-04-08
6,7,25,"6-7",3,1600,1599.540161,27.88898121,0.333254632,1381.482448,25.79746628,1.28759407,6,3.866594335,2013-04-08
6,7,25,"6-7",3,1600,1599.581421,28.35250787,0.337156682,1380.146667,25.79758453,1.284049237,6,3.896378801,2013-04-08
6,7,25,"6-7",3,1600,1599.537109,28.27180583,0.332403069,1378.677344,25.7978363,1.288453161,6,3.860301661,2013-04-08
6,7,25,"6-7",4,1600,1600.478271,29.75893373,0.622689926,1439.04365,24.62829971,1.043860095,6,5.416067034,2013-04-17
6,7,25,"6-7",4,400,400.1721802,21.18775398,0.646586193,304.2518308,24.34946442,1.009083592,6,5.397138317,2013-04-17
6,7,25,"6-7",4,1600,1600.477905,29.77336516,0.622488382,1438.959797,24.62731743,1.043900173,6,5.414802003,2013-04-17
6,7,25,"6-7",4,1600,1600.477905,29.77336516,0.622488382,1438.959797,24.62731743,1.043900173,6,5.414802003,2013-04-17
6,7,25,"6-7",4,400,400.1688538,21.19024298,0.646518091,304.2328713,24.34851646,1.00897073,6,5.396078628,2013-04-17
6,7,25,"6-7",4,400,400.1688538,21.19024298,0.646518091,304.2328713,24.34851646,1.00897073,6,5.396078628,2013-04-17
6,7,25,"6-7",4,400,400.197937,21.18759751,0.64720369,304.3310851,24.34636116,1.00832645,6,5.397327215,2013-04-17
6,7,25,"6-7",4,400,400.1723938,21.17734083,0.647240957,304.3497551,24.34696388,1.008399644,6,5.397948991,2013-04-17
6,7,25,"6-7",4,1600,1600.440552,29.73981876,0.622271667,1439.029371,24.62891006,1.044226821,6,5.414951412,2013-04-17
6,7,25,"6-7",4,1600,1600.368774,29.64923304,0.621629938,1439.252182,24.63011169,1.044789655,6,5.413295093,2013-04-17
6,7,25,"6-7",5,400,399.9848633,15.41354754,0.207178422,247.280331,25.44696045,1.318381425,6,2.557593298,2013-05-01
6,7,25,"6-7",5,400,400.0337219,15.50115791,0.207071004,246.4524743,25.44692421,1.318464688,6,2.556504812,2013-05-01
6,7,25,"6-7",5,400,399.9671936,15.35810492,0.207103584,247.7354956,25.44753265,1.318543706,6,2.557056137,2013-05-01
6,7,25,"6-7",5,400,399.9671936,15.35810492,0.207103584,247.7354956,25.44753265,1.318543706,6,2.557056137,2013-05-01
6,7,25,"6-7",5,1600,1599.124634,30.18014518,0.176744072,1241.437598,25.2841301,1.32630699,6,2.216364162,2013-05-01
6,7,25,"6-7",5,400,399.9671936,15.35810492,0.207103584,247.7354956,25.44753265,1.318543706,6,2.557056137,2013-05-01
6,7,25,"6-7",5,1600,1599.173706,30.235021,0.176614493,1240.70374,25.28445244,1.326493484,6,2.215150209,2013-05-01
6,7,25,"6-7",5,1600,1599.15625,30.44416625,0.177638253,1240.042413,25.2857914,1.325532185,6,2.225636907,2013-05-01
6,7,25,"6-7",5,1600,1599.176636,30.08729987,0.177355016,1243.407494,25.28458023,1.325628455,6,2.222446655,2013-05-01
6,7,25,"6-7",5,1600,1599.173706,30.235021,0.176614493,1240.70374,25.28445244,1.326493484,6,2.215150209,2013-05-01
6,7,25,"6-7",6,400,399.4141846,20.37093466,0.264282876,234.1036214,24.68353844,1.287764675,6,3.175554003,2013-05-16
6,7,25,"6-7",6,1600,1599.794312,34.22101647,0.24627008,1284.311729,24.55422211,1.310132851,6,3.027168197,2013-05-16
6,7,25,"6-7",6,1600,1599.601074,34.89770945,0.241712855,1274.434196,24.54280663,1.31338261,6,2.982796212,2013-05-16
6,7,25,"6-7",6,400,399.4141846,20.37093466,0.264282876,234.1036214,24.68353844,1.287764675,6,3.175554003,2013-05-16
6,7,25,"6-7",6,400,399.381897,19.61714186,0.264289104,239.8315264,24.68480873,1.287885485,6,3.175921902,2013-05-16
6,7,25,"6-7",6,1600,1599.614746,33.77167057,0.242523733,1284.411711,24.54552269,1.312995535,6,2.991157358,2013-05-16
6,7,25,"6-7",6,1600,1599.724121,34.25662146,0.241646304,1279.715651,24.54317093,1.314415407,6,2.984365083,2013-05-16
6,7,25,"6-7",6,1600,1599.739258,34.41300928,0.244423827,1281.041953,24.54082489,1.311207496,6,3.008630218,2013-05-16
6,7,25,"6-7",6,400,399.381897,19.61714186,0.264289104,239.8315264,24.68480873,1.287885485,6,3.175921902,2013-05-16
6,7,25,"6-7",6,400,399.4385071,19.76037982,0.265615377,239.3900264,24.6881237,1.28588939,6,3.185658264,2013-05-16
6,8,1000,"6-8",1,1600,1599.465454,36.28002859,0.653333001,1400.609235,26.49790001,1.007075069,6,4.562943044,2013-03-07
6,8,1000,"6-8",1,1600,1599.508545,36.31856872,0.654199367,1400.587972,26.49786949,1.007058891,6,4.567020962,2013-03-07
6,8,1000,"6-8",1,1600,1599.613281,36.39293807,0.654420633,1400.369923,26.49884224,1.007317822,6,4.569252916,2013-03-07
6,8,1000,"6-8",1,1600,1599.623291,36.36921004,0.655190994,1400.571919,26.50105858,1.007741539,6,4.574879901,2013-03-07
6,8,1000,"6-8",1,1600,1599.581299,36.37724582,0.654315726,1400.387448,26.49937439,1.007556888,6,4.569841307,2013-03-07
6,8,1000,"6-8",1,400,399.6583862,22.79230343,0.697392856,290.4937483,26.60422516,1.042866907,6,4.938774012,2013-03-07
6,8,1000,"6-8",1,400,399.5570374,22.6994311,0.696822344,290.7601098,26.6061554,1.043291602,6,4.93807173,2013-03-07
6,8,1000,"6-8",1,400,399.6629944,22.67871651,0.692824499,290.6440956,26.61738205,1.045922171,6,4.93145049,2013-03-07
6,8,1000,"6-8",1,400,399.5929871,22.64668901,0.69394436,290.803995,26.61413765,1.0451066,6,4.932964042,2013-03-07
6,8,1000,"6-8",1,400,399.5358887,22.63054123,0.694976877,290.8994228,26.61218643,1.044554459,6,4.935293308,2013-03-07
6,8,1000,"6-8",2,400,400.125,26.24262068,0.601523065,276.9861893,24.43560219,1.270264103,6,6.324882612,2013-03-22
6,8,1000,"6-8",2,400,400.1208801,26.23212203,0.601601481,277.0367677,24.43558693,1.270190522,6,6.325199236,2013-03-22
6,8,1000,"6-8",2,400,400.1228943,26.23349618,0.601415481,277.0104308,24.43485451,1.270283255,6,6.324030734,2013-03-22
6,8,1000,"6-8",2,400,400.1228943,26.23349618,0.601415481,277.0104308,24.43485451,1.270283255,6,6.324030734,2013-03-22
6,8,1000,"6-8",2,400,400.1208801,26.23212203,0.601601481,277.0367677,24.43558693,1.270190522,6,6.325199236,2013-03-22
6,8,1000,"6-8",2,1600,1600.595337,37.54819228,0.579583338,1392.816907,24.34836769,1.281267402,6,6.185057095,2013-03-22
6,8,1000,"6-8",2,1600,1600.591431,37.53501983,0.579460441,1392.843189,24.34956932,1.281522597,6,6.18520858,2013-03-22
6,8,1000,"6-8",2,1600,1600.588135,37.54697196,0.579394914,1392.773916,24.35011482,1.281647765,6,6.185225992,2013-03-22
6,8,1000,"6-8",2,1600,1600.595947,37.59289783,0.579095033,1392.520768,24.35190582,1.282069645,6,6.184584185,2013-03-22
6,8,1000,"6-8",2,1600,1600.578247,37.58072026,0.5792454,1392.586175,24.35111237,1.281860501,6,6.184921514,2013-03-22
6,8,1000,"6-8",3,400,398.8382263,21.87264091,0.521948803,287.5654035,25.11653709,1.040072506,6,4.616914856,2013-04-08
6,8,1000,"6-8",3,400,398.8268738,21.64972514,0.523766734,288.8271388,25.12020302,1.039417644,6,4.627614634,2013-04-08
6,8,1000,"6-8",3,1600,1599.916748,31.00633327,0.498683942,1414.38077,25.42371368,1.080797858,6,4.61782529,2013-04-08
6,8,1000,"6-8",3,400,398.8283081,21.65410494,0.523620155,288.7972995,25.11107445,1.03853662,6,4.622560806,2013-04-08
6,8,1000,"6-8",3,400,398.8213501,21.78623161,0.524271084,288.2445179,25.12449455,1.039588561,6,4.632192326,2013-04-08
6,8,1000,"6-8",3,400,398.7940063,21.38280643,0.52266513,289.904901,25.12490654,1.040414978,6,4.62387098,2013-04-08
6,8,1000,"6-8",3,1600,1599.88562,31.41669387,0.494236799,1411.373739,25.44046974,1.085876902,6,4.604330432,2013-04-08
6,8,1000,"6-8",3,1600,1599.906616,31.88138919,0.49350677,1408.929079,25.45324516,1.088024187,6,4.607683636,2013-04-08
6,8,1000,"6-8",3,1600,1599.914917,31.21396865,0.488363722,1411.06794,25.46030617,1.092266281,6,4.584484293,2013-04-08
6,8,1000,"6-8",3,1600,1599.908691,31.50523639,0.48508653,1408.882113,25.47039986,1.095734376,6,4.572685372,2013-04-08
6,8,1000,"6-8",4,400,399.565033,14.87071725,0.203795777,250.9128063,24.91111946,1.149711936,6,2.221109629,2013-04-17
6,8,1000,"6-8",4,400,399.565033,14.87071725,0.203795777,250.9128063,24.91111946,1.149711936,6,2.221109629,2013-04-17
6,8,1000,"6-8",4,400,399.5429382,14.83094341,0.203428052,251.0557916,24.91277695,1.150372997,6,2.218642951,2013-04-17
6,8,1000,"6-8",4,400,399.592865,14.92133202,0.203751528,250.4417036,24.9072361,1.148972511,6,2.219225687,2013-04-17
6,8,1000,"6-8",4,1600,1599.622925,31.09234449,0.184454139,1246.234072,25.29227066,1.209699744,6,2.129755089,2013-04-17
6,8,1000,"6-8",4,400,399.5560608,14.85747896,0.203858533,251.066281,24.90940857,1.149291178,6,2.22093078,2013-04-17
6,8,1000,"6-8",4,1600,1599.68042,31.1661969,0.184306851,1245.313426,25.29463768,1.210090322,6,2.128839297,2013-04-17
6,8,1000,"6-8",4,1600,1599.622925,31.09234449,0.184454139,1246.234072,25.29227066,1.209699744,6,2.129755089,2013-04-17
6,8,1000,"6-8",4,1600,1599.628174,31.0653117,0.184577187,1246.695471,25.29143143,1.209518922,6,2.130767549,2013-04-17
6,8,1000,"6-8",4,1600,1599.628174,31.0653117,0.184577187,1246.695471,25.29143143,1.209518922,6,2.130767549,2013-04-17
6,8,1000,"6-8",5,1600,1599.483643,32.01263975,0.209271628,1266.522431,25.22869301,1.316346825,6,2.577057386,2013-05-01
6,8,1000,"6-8",5,1600,1599.495117,31.74324547,0.210377326,1270.288482,25.229105,1.315191477,6,2.587480005,2013-05-01
6,8,1000,"6-8",5,1600,1599.479858,32.14153924,0.209876551,1266.036055,25.22904205,1.315756156,6,2.582848502,2013-05-01
6,8,1000,"6-8",5,1600,1599.479858,32.14153924,0.209876551,1266.036055,25.22904205,1.315756156,6,2.582848502,2013-05-01
6,8,1000,"6-8",5,1600,1599.479858,32.14153924,0.209876551,1266.036055,25.22904205,1.315756156,6,2.582848502,2013-05-01
6,8,1000,"6-8",5,400,401.0513611,18.33506961,0.254421147,247.373684,25.11332512,1.251697845,6,2.935813564,2013-05-01
6,8,1000,"6-8",5,400,401.046936,18.32841964,0.254358719,247.3925907,25.11465836,1.251892625,6,2.935615803,2013-05-01
6,8,1000,"6-8",5,400,401.0531311,18.6506114,0.253930211,244.6656371,25.11267281,1.252034678,6,2.931399126,2013-05-01
6,8,1000,"6-8",5,400,401.0511169,18.47127609,0.253970416,246.095997,25.11358452,1.252086042,6,2.931954967,2013-05-01
6,8,1000,"6-8",5,400,401.0513611,18.33506961,0.254421147,247.373684,25.11332512,1.251697845,6,2.935813564,2013-05-01
6,8,1000,"6-8",6,1600,1599.990479,40.83722047,0.330522637,1295.892325,25.01702881,1.328116917,6,4.012269383,2013-05-16
6,8,1000,"6-8",6,1600,1599.965088,39.32118493,0.341798019,1312.376465,24.91876984,1.301795328,6,4.052252336,2013-05-16
6,8,1000,"6-8",6,400,399.8164673,24.79985336,0.395127056,249.8757574,24.60852242,1.199227789,6,4.244152185,2013-05-16
6,8,1000,"6-8",6,1600,1599.950562,40.01752076,0.356723598,1315.737351,24.94779778,1.292588144,6,4.18010974,2013-05-16
6,8,1000,"6-8",6,1600,1600.001099,40.2232365,0.331145786,1300.245179,25.01145744,1.32667175,6,4.014659214,2013-05-16
6,8,1000,"6-8",6,400,399.8456421,24.94170059,0.385647208,246.6320203,24.60825157,1.206802061,6,4.18056505,2013-05-16
6,8,1000,"6-8",6,400,399.5695496,25.24228145,0.390334614,245.8826476,24.61127853,1.203172532,6,4.212696486,2013-05-16
6,8,1000,"6-8",6,400,399.567749,24.93948664,0.389339103,247.3489639,24.61262703,1.2041407,6,4.206646185,2013-05-16
6,8,1000,"6-8",6,400,399.8164673,24.79985336,0.395127056,249.8757574,24.60852242,1.199227789,6,4.244152185,2013-05-16
7,1,15,"7-1",1,400,400.8048706,15.55882623,0.488947338,307.6249927,25.01408768,1.222013817,6,4.482022294,2013-03-07
7,1,15,"7-1",1,400,400.6029358,15.47945168,0.489084303,307.8689787,25.01401138,1.221884109,6,4.482478118,2013-03-07
7,1,15,"7-1",1,400,401.333374,15.82542186,0.48829412,306.6308,25.02146149,1.223348045,6,4.482520514,2013-03-07
7,1,15,"7-1",1,400,401.0248413,15.65257319,0.488829766,307.3215619,25.01497078,1.222257643,6,4.48214639,2013-03-07
7,1,15,"7-1",1,1600,1600.755981,21.3492322,0.428724959,1437.289233,25.08935356,1.265553459,6,4.202322486,2013-03-07
7,1,15,"7-1",1,1600,1600.928345,21.46438341,0.427338056,1436.525166,25.08923149,1.266315622,6,4.19437321,2013-03-07
7,1,15,"7-1",1,1600,1600.985352,21.45253326,0.425479913,1436.280515,25.09210777,1.267774446,6,4.185149904,2013-03-07
7,1,15,"7-1",1,1600,1600.829712,21.24354811,0.42188796,1436.622281,25.10080528,1.271184657,6,4.169083924,2013-03-07
7,1,15,"7-1",1,400,401.4619141,15.91030026,0.487890088,306.2507007,25.02759933,1.224457308,6,4.483841648,2013-03-07
7,1,15,"7-1",1,1600,1600.916626,21.3103383,0.423818925,1436.705616,25.09684181,1.269427657,6,4.178006522,2013-03-07
7,1,15,"7-1",2,400,400.6885986,14.87293338,0.257435102,273.1834911,26.39152527,1.574693586,6,3.782861936,2013-03-22
7,1,15,"7-1",2,400,400.6627808,14.80507857,0.257496233,273.7132464,26.38743401,1.573860179,6,3.78165319,2013-03-22
7,1,15,"7-1",2,1600,1601.414673,21.6539679,0.171902232,1317.125647,26.87975311,1.751283619,6,2.889020501,2013-03-22
7,1,15,"7-1",2,400,400.6545105,14.86105452,0.257923388,273.4239463,26.38635063,1.573112163,6,3.785598287,2013-03-22
7,1,15,"7-1",2,400,400.6885986,14.87293338,0.257435102,273.1834911,26.39152527,1.574693586,6,3.782861936,2013-03-22
7,1,15,"7-1",2,1600,1601.550659,21.80512752,0.174031051,1318.002462,26.89923477,1.751632438,6,2.923380202,2013-03-22
7,1,15,"7-1",2,400,400.6885986,14.87293338,0.257435102,273.1834911,26.39152527,1.574693586,6,3.782861936,2013-03-22
7,1,15,"7-1",2,1600,1601.435913,21.68090557,0.172824579,1317.906202,26.88401031,1.750739296,6,2.90274399,2013-03-22
7,1,15,"7-1",2,1600,1601.551514,21.75972075,0.173702483,1318.12613,26.89664078,1.751642166,6,2.918181246,2013-03-22
7,1,15,"7-1",2,1600,1601.457886,21.7112478,0.17291188,1317.670548,26.89026451,1.751801003,6,2.905895356,2013-03-22
7,1,15,"7-1",3,1600,1600.395752,18.88611393,0.480059956,1466.67994,24.31556892,1.234399246,6,5.083001109,2013-04-08
7,1,15,"7-1",3,1600,1600.349976,18.87878953,0.480078778,1466.687976,24.31237411,1.233985167,6,5.081451485,2013-04-08
7,1,15,"7-1",3,1600,1600.395752,18.88611393,0.480059956,1466.67994,24.31556892,1.234399246,6,5.083001109,2013-04-08
7,1,15,"7-1",3,400,400.0570068,13.96658413,0.496467209,322.4545,24.38579559,1.218696792,6,5.165240315,2013-04-08
7,1,15,"7-1",3,1600,1600.395752,18.88611393,0.480059956,1466.67994,24.31556892,1.234399246,6,5.083001109,2013-04-08
7,1,15,"7-1",3,400,400.0740356,13.96968608,0.496755041,322.484748,24.38292885,1.218144654,6,5.165442746,2013-04-08
7,1,15,"7-1",3,400,400.0657959,13.97604066,0.496184514,322.3884318,24.38919067,1.219286473,6,5.165244547,2013-04-08
7,1,15,"7-1",3,1600,1600.383545,18.86094601,0.479515424,1466.702837,24.3205452,1.235299916,6,5.081772058,2013-04-08
7,1,15,"7-1",3,400,400.050354,13.95803136,0.496275269,322.4681563,24.39084625,1.219432327,6,5.166672784,2013-04-08
7,1,15,"7-1",3,400,400.050354,13.95803136,0.496275269,322.4681563,24.39084625,1.219432327,6,5.166672784,2013-04-08
7,1,15,"7-1",4,400,399.3829041,14.26830428,0.372014943,304.6896855,24.78452492,1.331838878,6,4.441542285,2013-04-17
7,1,15,"7-1",4,400,399.3829041,14.26830428,0.372014943,304.6896855,24.78452492,1.331838878,6,4.441542285,2013-04-17
7,1,15,"7-1",4,400,399.3763733,14.26903527,0.372312983,304.7301095,24.78154945,1.331240513,6,4.442698232,2013-04-17
7,1,15,"7-1",4,1600,1600.528687,18.99601662,0.336736541,1437.786707,24.65534782,1.360402211,6,4.150891747,2013-04-17
7,1,15,"7-1",4,400,399.3756409,14.25587037,0.371736037,304.7078327,24.78677177,1.332304654,6,4.440165432,2013-04-17
7,1,15,"7-1",4,400,399.3829041,14.26830428,0.372014943,304.6896855,24.78452492,1.331838878,6,4.441542285,2013-04-17
